tone_group,bigram,n,tf,idf,tf_idf
dovish,includes representatives,6,7.27830289385323e-6,0,0
dovish,including australia,6,7.27830289385323e-6,0,0
dovish,including community,6,7.27830289385323e-6,0,0
dovish,including corporate,6,7.27830289385323e-6,0,0
dovish,including mortgage,6,7.27830289385323e-6,0,0
dovish,including rrbs,6,7.27830289385323e-6,0,0
dovish,income assets,6,7.27830289385323e-6,0,0
dovish,income forum,6,7.27830289385323e-6,0,0
dovish,increase growth,6,7.27830289385323e-6,0,0
dovish,increased awareness,6,7.27830289385323e-6,0,0
dovish,increased competitiveness,6,7.27830289385323e-6,0,0
dovish,increased foreign,6,7.27830289385323e-6,0,0
dovish,increased global,6,7.27830289385323e-6,0,0
dovish,increasing evidence,6,7.27830289385323e-6,0,0
dovish,increasing sophistication,6,7.27830289385323e-6,0,0
dovish,increasing volume,6,7.27830289385323e-6,0,0
dovish,increasingly globalized,6,7.27830289385323e-6,0,0
dovish,increasingly interconnected,6,7.27830289385323e-6,0,0
dovish,independence accountability,6,7.27830289385323e-6,0,0
dovish,independence means,6,7.27830289385323e-6,0,0
dovish,independent agency,6,7.27830289385323e-6,0,0
dovish,independent body,6,7.27830289385323e-6,0,0
dovish,independent credit,6,7.27830289385323e-6,0,0
dovish,independent institutions,6,7.27830289385323e-6,0,0
dovish,independent risk,6,7.27830289385323e-6,0,0
dovish,india financial,6,7.27830289385323e-6,0,0
dovish,indian companies,6,7.27830289385323e-6,0,0
dovish,indirect financing,6,7.27830289385323e-6,0,0
dovish,indonesian financial,6,7.27830289385323e-6,0,0
dovish,industrial chain,6,7.27830289385323e-6,0,0
dovish,industries development,6,7.27830289385323e-6,0,0
dovish,inflation economic,6,7.27830289385323e-6,0,0
dovish,inflation fell,6,7.27830289385323e-6,0,0
dovish,inflation increases,6,7.27830289385323e-6,0,0
dovish,inflation reduces,6,7.27830289385323e-6,0,0
dovish,inflation reduction,6,7.27830289385323e-6,0,0
dovish,inflation rises,6,7.27830289385323e-6,0,0
dovish,inflation uncertainty,6,7.27830289385323e-6,0,0
dovish,inflationary consequences,6,7.27830289385323e-6,0,0
dovish,inflationary economic,6,7.27830289385323e-6,0,0
dovish,informal credit,6,7.27830289385323e-6,0,0
dovish,information index,6,7.27830289385323e-6,0,0
dovish,information office,6,7.27830289385323e-6,0,0
dovish,information relevant,6,7.27830289385323e-6,0,0
dovish,infrastructure debt,6,7.27830289385323e-6,0,0
dovish,infrastructure investments,6,7.27830289385323e-6,0,0
dovish,infrastructures including,6,7.27830289385323e-6,0,0
dovish,initial period,6,7.27830289385323e-6,0,0
dovish,initial stages,6,7.27830289385323e-6,0,0
dovish,innovation speech,6,7.27830289385323e-6,0,0
dovish,insolvent institutions,6,7.27830289385323e-6,0,0
dovish,institute emi,6,7.27830289385323e-6,0,0
dovish,institution supervision,6,7.27830289385323e-6,0,0
dovish,institutional basis,6,7.27830289385323e-6,0,0
dovish,institutions matter,6,7.27830289385323e-6,0,0
dovish,insurance services,6,7.27830289385323e-6,0,0
dovish,integrated development,6,7.27830289385323e-6,0,0
dovish,integrated infrastructure,6,7.27830289385323e-6,0,0
dovish,inter american,6,7.27830289385323e-6,0,0
dovish,interbank loans,6,7.27830289385323e-6,0,0
dovish,interbank rate,6,7.27830289385323e-6,0,0
dovish,interconnected financial,6,7.27830289385323e-6,0,0
dovish,interfaces apis,6,7.27830289385323e-6,0,0
dovish,internal analysis,6,7.27830289385323e-6,0,0
dovish,internal reforms,6,7.27830289385323e-6,0,0
dovish,internal stability,6,7.27830289385323e-6,0,0
dovish,international authorities,6,7.27830289385323e-6,0,0
dovish,international collaboration,6,7.27830289385323e-6,0,0
dovish,international colleagues,6,7.27830289385323e-6,0,0
dovish,international consensus,6,7.27830289385323e-6,0,0
dovish,international effort,6,7.27830289385323e-6,0,0
dovish,international networks,6,7.27830289385323e-6,0,0
dovish,international recognition,6,7.27830289385323e-6,0,0
dovish,internationally recognised,6,7.27830289385323e-6,0,0
dovish,investment instruments,6,7.27830289385323e-6,0,0
dovish,investment requirements,6,7.27830289385323e-6,0,0
dovish,investment survey,6,7.27830289385323e-6,0,0
dovish,invisible hand,6,7.27830289385323e-6,0,0
dovish,irreversible process,6,7.27830289385323e-6,0,0
dovish,irrevocably fixed,6,7.27830289385323e-6,0,0
dovish,issue risk,6,7.27830289385323e-6,0,0
dovish,issues include,6,7.27830289385323e-6,0,0
dovish,issuing authority,6,7.27830289385323e-6,0,0
dovish,japan payment,6,7.27830289385323e-6,0,0
dovish,japanese companies,6,7.27830289385323e-6,0,0
dovish,jobs lost,6,7.27830289385323e-6,0,0
dovish,john gieve,6,7.27830289385323e-6,0,0
dovish,joint supervisory,6,7.27830289385323e-6,0,0
dovish,jointly hosted,6,7.27830289385323e-6,0,0
dovish,jones industrial,6,7.27830289385323e-6,0,0
dovish,joshi executive,6,7.27830289385323e-6,0,0
dovish,jubilee celebrations,6,7.27830289385323e-6,0,0
dovish,key concern,6,7.27830289385323e-6,0,0
dovish,key considerations,6,7.27830289385323e-6,0,0
dovish,key countries,6,7.27830289385323e-6,0,0
dovish,key functions,6,7.27830289385323e-6,0,0
dovish,key initiatives,6,7.27830289385323e-6,0,0
dovish,key macroeconomic,6,7.27830289385323e-6,0,0
dovish,key measures,6,7.27830289385323e-6,0,0
dovish,key note,6,7.27830289385323e-6,0,0
dovish,key player,6,7.27830289385323e-6,0,0
dovish,key roles,6,7.27830289385323e-6,0,0
dovish,key sectors,6,7.27830289385323e-6,0,0
dovish,key step,6,7.27830289385323e-6,0,0
dovish,korea malaysia,6,7.27830289385323e-6,0,0
dovish,korean economic,6,7.27830289385323e-6,0,0
dovish,kuala lumpur,6,7.27830289385323e-6,0,0
dovish,laid bare,6,7.27830289385323e-6,0,0
dovish,larger amounts,6,7.27830289385323e-6,0,0
dovish,lasting impact,6,7.27830289385323e-6,0,0
dovish,law requires,6,7.27830289385323e-6,0,0
dovish,laws governing,6,7.27830289385323e-6,0,0
dovish,learning cafral,6,7.27830289385323e-6,0,0
dovish,legal arrangements,6,7.27830289385323e-6,0,0
dovish,legal barriers,6,7.27830289385323e-6,0,0
dovish,legal uncertainty,6,7.27830289385323e-6,0,0
dovish,lend money,6,7.27830289385323e-6,0,0
dovish,lenders community,6,7.27830289385323e-6,0,0
dovish,lending policies,6,7.27830289385323e-6,0,0
dovish,letter sr,6,7.27830289385323e-6,0,0
dovish,level functionaries,6,7.27830289385323e-6,0,0
dovish,level principles,6,7.27830289385323e-6,0,0
dovish,leveraged positions,6,7.27830289385323e-6,0,0
dovish,liability mismatches,6,7.27830289385323e-6,0,0
dovish,lightly regulated,6,7.27830289385323e-6,0,0
dovish,lingering effects,6,7.27830289385323e-6,0,0
dovish,liquid financial,6,7.27830289385323e-6,0,0
dovish,liquidity backstop,6,7.27830289385323e-6,0,0
dovish,liquidity funding,6,7.27830289385323e-6,0,0
dovish,liquidity hoarding,6,7.27830289385323e-6,0,0
dovish,liquidity policy,6,7.27830289385323e-6,0,0
dovish,liquidity squeeze,6,7.27830289385323e-6,0,0
dovish,literacy programs,6,7.27830289385323e-6,0,0
dovish,litmus test,6,7.27830289385323e-6,0,0
dovish,living conditions,6,7.27830289385323e-6,0,0
dovish,living standard,6,7.27830289385323e-6,0,0
dovish,loan business,6,7.27830289385323e-6,0,0
dovish,loan crisis,6,7.27830289385323e-6,0,0
dovish,loan holding,6,7.27830289385323e-6,0,0
dovish,loan payments,6,7.27830289385323e-6,0,0
dovish,loan performance,6,7.27830289385323e-6,0,0
dovish,loan programs,6,7.27830289385323e-6,0,0
dovish,loan servicers,6,7.27830289385323e-6,0,0
dovish,loan size,6,7.27830289385323e-6,0,0
dovish,loans amounted,6,7.27830289385323e-6,0,0
dovish,loans auto,6,7.27830289385323e-6,0,0
dovish,loans based,6,7.27830289385323e-6,0,0
dovish,local currencies,6,7.27830289385323e-6,0,0
dovish,locally based,6,7.27830289385323e-6,0,0
dovish,logic applies,6,7.27830289385323e-6,0,0
dovish,london interbank,6,7.27830289385323e-6,0,0
dovish,london summit,6,7.27830289385323e-6,0,0
dovish,lose access,6,7.27830289385323e-6,0,0
dovish,loss account,6,7.27830289385323e-6,0,0
dovish,loss mitigation,6,7.27830289385323e-6,0,0
dovish,lost money,6,7.27830289385323e-6,0,0
dovish,low birth,6,7.27830289385323e-6,0,0
dovish,lowest rate,6,7.27830289385323e-6,0,0
dovish,ludwig erhard,6,7.27830289385323e-6,0,0
dovish,macroeconomic data,6,7.27830289385323e-6,0,0
dovish,macroeconomic dynamics,6,7.27830289385323e-6,0,0
dovish,macroeconomic risks,6,7.27830289385323e-6,0,0
dovish,macroeconomic surveillance,6,7.27830289385323e-6,0,0
dovish,macroprudential authorities,6,7.27830289385323e-6,0,0
dovish,madam chair,6,7.27830289385323e-6,0,0
dovish,mahatma gandhi,6,7.27830289385323e-6,0,0
dovish,main difference,6,7.27830289385323e-6,0,0
dovish,main functions,6,7.27830289385323e-6,0,0
dovish,main goals,6,7.27830289385323e-6,0,0
dovish,main monetary,6,7.27830289385323e-6,0,0
dovish,maintain adequate,6,7.27830289385323e-6,0,0
dovish,maintaining growth,6,7.27830289385323e-6,0,0
dovish,maintaining stable,6,7.27830289385323e-6,0,0
dovish,major initiatives,6,7.27830289385323e-6,0,0
dovish,majority voting,6,7.27830289385323e-6,0,0
dovish,managed effectively,6,7.27830289385323e-6,0,0
dovish,management level,6,7.27830289385323e-6,0,0
dovish,management oversight,6,7.27830289385323e-6,0,0
dovish,management structure,6,7.27830289385323e-6,0,0
dovish,managing inflation,6,7.27830289385323e-6,0,0
dovish,mandatory clearing,6,7.27830289385323e-6,0,0
dovish,mandatory reporting,6,7.27830289385323e-6,0,0
dovish,manual intervention,6,7.27830289385323e-6,0,0
dovish,march fomc,6,7.27830289385323e-6,0,0
dovish,marginal productivity,6,7.27830289385323e-6,0,0
dovish,mario monti,6,7.27830289385323e-6,0,0
dovish,market accounting,6,7.27830289385323e-6,0,0
dovish,market authorities,6,7.27830289385323e-6,0,0
dovish,market due,6,7.27830289385323e-6,0,0
dovish,market expectation,6,7.27830289385323e-6,0,0
dovish,market initiatives,6,7.27830289385323e-6,0,0
dovish,market stabilisation,6,7.27830289385323e-6,0,0
dovish,market stresses,6,7.27830289385323e-6,0,0
dovish,market utilities,6,7.27830289385323e-6,0,0
dovish,marketplace lending,6,7.27830289385323e-6,0,0
dovish,markets based,6,7.27830289385323e-6,0,0
dovish,markets leading,6,7.27830289385323e-6,0,0
dovish,markets recent,6,7.27830289385323e-6,0,0
dovish,markets safer,6,7.27830289385323e-6,0,0
dovish,markets started,6,7.27830289385323e-6,0,0
dovish,markets tend,6,7.27830289385323e-6,0,0
dovish,material risk,6,7.27830289385323e-6,0,0
dovish,meaningful financial,6,7.27830289385323e-6,0,0
dovish,meet margin,6,7.27830289385323e-6,0,0
dovish,meetings held,6,7.27830289385323e-6,0,0
dovish,meyer chairman,6,7.27830289385323e-6,0,0
dovish,michele bullock,6,7.27830289385323e-6,0,0
dovish,millennium development,6,7.27830289385323e-6,0,0
dovish,million pesos,6,7.27830289385323e-6,0,0
dovish,minimum maturity,6,7.27830289385323e-6,0,0
dovish,minimum qualifying,6,7.27830289385323e-6,0,0
dovish,minimum risk,6,7.27830289385323e-6,0,0
dovish,minneapolis federal,6,7.27830289385323e-6,0,0
dovish,minsky moment,6,7.27830289385323e-6,0,0
dovish,mitigate credit,6,7.27830289385323e-6,0,0
dovish,model risks,6,7.27830289385323e-6,0,0
dovish,model simulations,6,7.27830289385323e-6,0,0
dovish,monetary independence,6,7.27830289385323e-6,0,0
dovish,monetary liquidity,6,7.27830289385323e-6,0,0
dovish,monetary program,6,7.27830289385323e-6,0,0
dovish,monetary target,6,7.27830289385323e-6,0,0
dovish,money created,6,7.27830289385323e-6,0,0
dovish,money held,6,7.27830289385323e-6,0,0
dovish,money institutions,6,7.27830289385323e-6,0,0
dovish,money money,6,7.27830289385323e-6,0,0
dovish,monitoring financial,6,7.27830289385323e-6,0,0
dovish,monitoring processes,6,7.27830289385323e-6,0,0
dovish,monthly meetings,6,7.27830289385323e-6,0,0
dovish,months earlier,6,7.27830289385323e-6,0,0
dovish,morgan chase,6,7.27830289385323e-6,0,0
dovish,mortgage brokers,6,7.27830289385323e-6,0,0
dovish,mortgage defaults,6,7.27830289385323e-6,0,0
dovish,mortgage portfolios,6,7.27830289385323e-6,0,0
dovish,moving target,6,7.27830289385323e-6,0,0
dovish,mpc meeting,6,7.27830289385323e-6,0,0
dovish,multilateral interchange,6,7.27830289385323e-6,0,0
dovish,multinational corporations,6,7.27830289385323e-6,0,0
dovish,multiple levels,6,7.27830289385323e-6,0,0
dovish,narrow sense,6,7.27830289385323e-6,0,0
dovish,narrowly defined,6,7.27830289385323e-6,0,0
dovish,nation building,6,7.27830289385323e-6,0,0
dovish,national barriers,6,7.27830289385323e-6,0,0
dovish,national commitment,6,7.27830289385323e-6,0,0
dovish,national context,6,7.27830289385323e-6,0,0
dovish,national differences,6,7.27830289385323e-6,0,0
dovish,national measures,6,7.27830289385323e-6,0,0
dovish,national system,6,7.27830289385323e-6,0,0
dovish,necessarily imply,6,7.27830289385323e-6,0,0
dovish,negative contribution,6,7.27830289385323e-6,0,0
dovish,negative implications,6,7.27830289385323e-6,0,0
dovish,neighborhood reinvestment,6,7.27830289385323e-6,0,0
dovish,nellie liang,6,7.27830289385323e-6,0,0
dovish,net amount,6,7.27830289385323e-6,0,0
dovish,net assets,6,7.27830289385323e-6,0,0
dovish,net profit,6,7.27830289385323e-6,0,0
dovish,net public,6,7.27830289385323e-6,0,0
dovish,net system,6,7.27830289385323e-6,0,0
dovish,network system,6,7.27830289385323e-6,0,0
dovish,neutral real,6,7.27830289385323e-6,0,0
dovish,nonbank competitors,6,7.27830289385323e-6,0,0
dovish,nonbank subsidiaries,6,7.27830289385323e-6,0,0
dovish,nonfinancial businesses,6,7.27830289385323e-6,0,0
dovish,nonfinancial corporations,6,7.27830289385323e-6,0,0
dovish,normal range,6,7.27830289385323e-6,0,0
dovish,notes data,6,7.27830289385323e-6,0,0
dovish,objective function,6,7.27830289385323e-6,0,0
dovish,obtain information,6,7.27830289385323e-6,0,0
dovish,offer customers,6,7.27830289385323e-6,0,0
dovish,office space,6,7.27830289385323e-6,0,0
dovish,office threadneedle,6,7.27830289385323e-6,0,0
dovish,official foreign,6,7.27830289385323e-6,0,0
dovish,official institutions,6,7.27830289385323e-6,0,0
dovish,official languages,6,7.27830289385323e-6,0,0
dovish,official rate,6,7.27830289385323e-6,0,0
dovish,oil producers,6,7.27830289385323e-6,0,0
dovish,oil shocks,6,7.27830289385323e-6,0,0
dovish,opaque financial,6,7.27830289385323e-6,0,0
dovish,operating procedures,6,7.27830289385323e-6,0,0
dovish,operational aspects,6,7.27830289385323e-6,0,0
dovish,operations tltro,6,7.27830289385323e-6,0,0
dovish,organisational structures,6,7.27830289385323e-6,0,0
dovish,organizational structures,6,7.27830289385323e-6,0,0
dovish,otc market,6,7.27830289385323e-6,0,0
dovish,outstanding liabilities,6,7.27830289385323e-6,0,0
dovish,overnight cash,6,7.27830289385323e-6,0,0
dovish,overseas operations,6,7.27830289385323e-6,0,0
dovish,oversight role,6,7.27830289385323e-6,0,0
dovish,palgrave macmillan,6,7.27830289385323e-6,0,0
dovish,pandemic crisis,6,7.27830289385323e-6,0,0
dovish,pandemic levels,6,7.27830289385323e-6,0,0
dovish,paper titled,6,7.27830289385323e-6,0,0
dovish,participate actively,6,7.27830289385323e-6,0,0
dovish,past actions,6,7.27830289385323e-6,0,0
dovish,past data,6,7.27830289385323e-6,0,0
dovish,past episodes,6,7.27830289385323e-6,0,0
dovish,past increases,6,7.27830289385323e-6,0,0
dovish,pay special,6,7.27830289385323e-6,0,0
dovish,payment applications,6,7.27830289385323e-6,0,0
dovish,payment habits,6,7.27830289385323e-6,0,0
dovish,payment market,6,7.27830289385323e-6,0,0
dovish,payment markets,6,7.27830289385323e-6,0,0
dovish,payments architecture,6,7.27830289385323e-6,0,0
dovish,payments faster,6,7.27830289385323e-6,0,0
dovish,payments securities,6,7.27830289385323e-6,0,0
dovish,payments space,6,7.27830289385323e-6,0,0
dovish,payto service,6,7.27830289385323e-6,0,0
dovish,pbc launched,6,7.27830289385323e-6,0,0
dovish,pdf federal,6,7.27830289385323e-6,0,0
dovish,people including,6,7.27830289385323e-6,0,0
dovish,perfect integration,6,7.27830289385323e-6,0,0
dovish,period preceding,6,7.27830289385323e-6,0,0
dovish,physical appearance,6,7.27830289385323e-6,0,0
dovish,pisani ferry,6,7.27830289385323e-6,0,0
dovish,plausible explanation,6,7.27830289385323e-6,0,0
dovish,playing fields,6,7.27830289385323e-6,0,0
dovish,policies designed,6,7.27830289385323e-6,0,0
dovish,policy actors,6,7.27830289385323e-6,0,0
dovish,policy address,6,7.27830289385323e-6,0,0
dovish,policy aims,6,7.27830289385323e-6,0,0
dovish,policy approaches,6,7.27830289385323e-6,0,0
dovish,policy conducted,6,7.27830289385323e-6,0,0
dovish,policy credibility,6,7.27830289385323e-6,0,0
dovish,policy cycle,6,7.27830289385323e-6,0,0
dovish,policy department,6,7.27830289385323e-6,0,0
dovish,policy focus,6,7.27830289385323e-6,0,0
dovish,policy geared,6,7.27830289385323e-6,0,0
dovish,policy implemented,6,7.27830289385323e-6,0,0
dovish,policy oriented,6,7.27830289385323e-6,0,0
dovish,policy outcomes,6,7.27830289385323e-6,0,0
dovish,policy requires,6,7.27830289385323e-6,0,0
dovish,policy supports,6,7.27830289385323e-6,0,0
dovish,political federation,6,7.27830289385323e-6,0,0
dovish,political implications,6,7.27830289385323e-6,0,0
dovish,political institutions,6,7.27830289385323e-6,0,0
dovish,political legitimacy,6,7.27830289385323e-6,0,0
dovish,political momentum,6,7.27830289385323e-6,0,0
dovish,political power,6,7.27830289385323e-6,0,0
dovish,political structures,6,7.27830289385323e-6,0,0
dovish,poorly designed,6,7.27830289385323e-6,0,0
dovish,poorly understood,6,7.27830289385323e-6,0,0
dovish,popular support,6,7.27830289385323e-6,0,0
dovish,portfolio capital,6,7.27830289385323e-6,0,0
dovish,pos terminals,6,7.27830289385323e-6,0,0
dovish,pose systemic,6,7.27830289385323e-6,0,0
dovish,positive momentum,6,7.27830289385323e-6,0,0
dovish,positive response,6,7.27830289385323e-6,0,0
dovish,potential failure,6,7.27830289385323e-6,0,0
dovish,potential shocks,6,7.27830289385323e-6,0,0
dovish,potential source,6,7.27830289385323e-6,0,0
dovish,potential threats,6,7.27830289385323e-6,0,0
dovish,pre set,6,7.27830289385323e-6,0,0
dovish,precautionary savings,6,7.27830289385323e-6,0,0
dovish,predict future,6,7.27830289385323e-6,0,0
dovish,predictive power,6,7.27830289385323e-6,0,0
dovish,preferential treatment,6,7.27830289385323e-6,0,0
dovish,preserve price,6,7.27830289385323e-6,0,0
dovish,preserve stability,6,7.27830289385323e-6,0,0
dovish,preserving price,6,7.27830289385323e-6,0,0
dovish,president duisenberg,6,7.27830289385323e-6,0,0
dovish,pressing issue,6,7.27830289385323e-6,0,0
dovish,prevent excessive,6,7.27830289385323e-6,0,0
dovish,prevent market,6,7.27830289385323e-6,0,0
dovish,prevent risks,6,7.27830289385323e-6,0,0
dovish,previously noted,6,7.27830289385323e-6,0,0
dovish,price adjustment,6,7.27830289385323e-6,0,0
dovish,price competition,6,7.27830289385323e-6,0,0
dovish,price gains,6,7.27830289385323e-6,0,0
dovish,price indicators,6,7.27830289385323e-6,0,0
dovish,price instability,6,7.27830289385323e-6,0,0
dovish,price moves,6,7.27830289385323e-6,0,0
dovish,price swings,6,7.27830289385323e-6,0,0
dovish,prices continued,6,7.27830289385323e-6,0,0
dovish,prices continues,6,7.27830289385323e-6,0,0
dovish,prices financial,6,7.27830289385323e-6,0,0
dovish,pricing models,6,7.27830289385323e-6,0,0
dovish,primarily driven,6,7.27830289385323e-6,0,0
dovish,primary agricultural,6,7.27830289385323e-6,0,0
dovish,primary education,6,7.27830289385323e-6,0,0
dovish,prime objective,6,7.27830289385323e-6,0,0
dovish,private entities,6,7.27830289385323e-6,0,0
dovish,process forward,6,7.27830289385323e-6,0,0
dovish,production trade,6,7.27830289385323e-6,0,0
dovish,productive purposes,6,7.27830289385323e-6,0,0
dovish,professional experience,6,7.27830289385323e-6,0,0
dovish,professional life,6,7.27830289385323e-6,0,0
dovish,professional services,6,7.27830289385323e-6,0,0
dovish,professor otmar,6,7.27830289385323e-6,0,0
dovish,program tarp,6,7.27830289385323e-6,0,0
dovish,prolonged periods,6,7.27830289385323e-6,0,0
dovish,promote global,6,7.27830289385323e-6,0,0
dovish,promote international,6,7.27830289385323e-6,0,0
dovish,promote measures,6,7.27830289385323e-6,0,0
dovish,promote resilience,6,7.27830289385323e-6,0,0
dovish,proper assessment,6,7.27830289385323e-6,0,0
dovish,proper transmission,6,7.27830289385323e-6,0,0
dovish,properly implemented,6,7.27830289385323e-6,0,0
dovish,property tax,6,7.27830289385323e-6,0,0
dovish,proposed reforms,6,7.27830289385323e-6,0,0
dovish,prosperous economy,6,7.27830289385323e-6,0,0
dovish,protect depositors,6,7.27830289385323e-6,0,0
dovish,protect financial,6,7.27830289385323e-6,0,0
dovish,provide advice,6,7.27830289385323e-6,0,0
dovish,provide assistance,6,7.27830289385323e-6,0,0
dovish,provide direct,6,7.27830289385323e-6,0,0
dovish,provide door,6,7.27830289385323e-6,0,0
dovish,provide extensive,6,7.27830289385323e-6,0,0
dovish,provide insurance,6,7.27830289385323e-6,0,0
dovish,provide resources,6,7.27830289385323e-6,0,0
dovish,provide short,6,7.27830289385323e-6,0,0
dovish,provided financial,6,7.27830289385323e-6,0,0
dovish,providing essential,6,7.27830289385323e-6,0,0
dovish,providing insurance,6,7.27830289385323e-6,0,0
dovish,providing stability,6,7.27830289385323e-6,0,0
dovish,providing technical,6,7.27830289385323e-6,0,0
dovish,prudent macroeconomic,6,7.27830289385323e-6,0,0
dovish,prudential approach,6,7.27830289385323e-6,0,0
dovish,public speech,6,7.27830289385323e-6,0,0
dovish,public utility,6,7.27830289385323e-6,0,0
dovish,public welfare,6,7.27830289385323e-6,0,0
dovish,purpose vehicle,6,7.27830289385323e-6,0,0
dovish,pushing inflation,6,7.27830289385323e-6,0,0
dovish,putting upward,6,7.27830289385323e-6,0,0
dovish,quality information,6,7.27830289385323e-6,0,0
dovish,quality management,6,7.27830289385323e-6,0,0
dovish,quality research,6,7.27830289385323e-6,0,0
dovish,quality services,6,7.27830289385323e-6,0,0
dovish,quantitative indicators,6,7.27830289385323e-6,0,0
dovish,quantitative models,6,7.27830289385323e-6,0,0
dovish,quantity theory,6,7.27830289385323e-6,0,0
dovish,questions contact,6,7.27830289385323e-6,0,0
dovish,radical change,6,7.27830289385323e-6,0,0
dovish,raising rates,6,7.27830289385323e-6,0,0
dovish,rapid advances,6,7.27830289385323e-6,0,0
dovish,rate levels,6,7.27830289385323e-6,0,0
dovish,rate rise,6,7.27830289385323e-6,0,0
dovish,rated securities,6,7.27830289385323e-6,0,0
dovish,rates evidence,6,7.27830289385323e-6,0,0
dovish,rates monetary,6,7.27830289385323e-6,0,0
dovish,rates reducing,6,7.27830289385323e-6,0,0
dovish,rates set,6,7.27830289385323e-6,0,0
dovish,rates worldwide,6,7.27830289385323e-6,0,0
dovish,rbi advised,6,7.27830289385323e-6,0,0
dovish,rbi guidelines,6,7.27830289385323e-6,0,0
dovish,rbi introduced,6,7.27830289385323e-6,0,0
dovish,rbi issued,6,7.27830289385323e-6,0,0
dovish,reached record,6,7.27830289385323e-6,0,0
dovish,reaching implications,6,7.27830289385323e-6,0,0
dovish,real business,6,7.27830289385323e-6,0,0
dovish,real investment,6,7.27830289385323e-6,0,0
dovish,real issue,6,7.27830289385323e-6,0,0
dovish,real possibility,6,7.27830289385323e-6,0,0
dovish,reasonable people,6,7.27830289385323e-6,0,0
dovish,reasonable range,6,7.27830289385323e-6,0,0
dovish,rebuild confidence,6,7.27830289385323e-6,0,0
dovish,received attention,6,7.27830289385323e-6,0,0
dovish,recent discussions,6,7.27830289385323e-6,0,0
dovish,recent meeting,6,7.27830289385323e-6,0,0
dovish,recent proposal,6,7.27830289385323e-6,0,0
dovish,recent reforms,6,7.27830289385323e-6,0,0
dovish,recent reports,6,7.27830289385323e-6,0,0
dovish,recently agreed,6,7.27830289385323e-6,0,0
dovish,recover steadily,6,7.27830289385323e-6,0,0
dovish,recovery phase,6,7.27830289385323e-6,0,0
dovish,recovery planning,6,7.27830289385323e-6,0,0
dovish,red line,6,7.27830289385323e-6,0,0
dovish,redressal machinery,6,7.27830289385323e-6,0,0
dovish,reference values,6,7.27830289385323e-6,0,0
dovish,refinancing operation,6,7.27830289385323e-6,0,0
dovish,reform contracts,6,7.27830289385323e-6,0,0
dovish,reform legislation,6,7.27830289385323e-6,0,0
dovish,reforms initiated,6,7.27830289385323e-6,0,0
dovish,reforms undertaken,6,7.27830289385323e-6,0,0
dovish,regional initiatives,6,7.27830289385323e-6,0,0
dovish,regional levels,6,7.27830289385323e-6,0,0
dovish,regular meetings,6,7.27830289385323e-6,0,0
dovish,regular stress,6,7.27830289385323e-6,0,0
dovish,regulation letter,6,7.27830289385323e-6,0,0
dovish,regulatory balance,6,7.27830289385323e-6,0,0
dovish,regulatory dispensation,6,7.27830289385323e-6,0,0
dovish,regulatory efforts,6,7.27830289385323e-6,0,0
dovish,regulatory instructions,6,7.27830289385323e-6,0,0
dovish,regulatory matters,6,7.27830289385323e-6,0,0
dovish,regulatory outcome,6,7.27830289385323e-6,0,0
dovish,regulatory practices,6,7.27830289385323e-6,0,0
dovish,regulatory standard,6,7.27830289385323e-6,0,0
dovish,reinvestment corporation,6,7.27830289385323e-6,0,0
dovish,related matters,6,7.27830289385323e-6,0,0
dovish,relative cost,6,7.27830289385323e-6,0,0
dovish,release april,6,7.27830289385323e-6,0,0
dovish,relevant agencies,6,7.27830289385323e-6,0,0
dovish,relevant aspects,6,7.27830289385323e-6,0,0
dovish,relevant economic,6,7.27830289385323e-6,0,0
dovish,rely solely,6,7.27830289385323e-6,0,0
dovish,remain considerable,6,7.27830289385323e-6,0,0
dovish,remain independent,6,7.27830289385323e-6,0,0
dovish,remain viable,6,7.27830289385323e-6,0,0
dovish,remain vulnerable,6,7.27830289385323e-6,0,0
dovish,remained close,6,7.27830289385323e-6,0,0
dovish,remained elevated,6,7.27830289385323e-6,0,0
dovish,remained subdued,6,7.27830289385323e-6,0,0
dovish,remarks tonight,6,7.27830289385323e-6,0,0
dovish,remote locations,6,7.27830289385323e-6,0,0
dovish,renewed focus,6,7.27830289385323e-6,0,0
dovish,report entitled,6,7.27830289385323e-6,0,0
dovish,require close,6,7.27830289385323e-6,0,0
dovish,requires additional,6,7.27830289385323e-6,0,0
dovish,research department,6,7.27830289385323e-6,0,0
dovish,research findings,6,7.27830289385323e-6,0,0
dovish,reserve maintenance,6,7.27830289385323e-6,0,0
dovish,residual risks,6,7.27830289385323e-6,0,0
dovish,resolve disputes,6,7.27830289385323e-6,0,0
dovish,resource intensive,6,7.27830289385323e-6,0,0
dovish,respective responsibilities,6,7.27830289385323e-6,0,0
dovish,responsible lending,6,7.27830289385323e-6,0,0
dovish,rest assured,6,7.27830289385323e-6,0,0
dovish,restore fiscal,6,7.27830289385323e-6,0,0
dovish,retail depositors,6,7.27830289385323e-6,0,0
dovish,rising commodity,6,7.27830289385323e-6,0,0
dovish,rising employment,6,7.27830289385323e-6,0,0
dovish,rising risk,6,7.27830289385323e-6,0,0
dovish,risk committees,6,7.27830289385323e-6,0,0
dovish,risk preferences,6,7.27830289385323e-6,0,0
dovish,risk reward,6,7.27830289385323e-6,0,0
dovish,risk weightings,6,7.27830289385323e-6,0,0
dovish,risks conclusion,6,7.27830289385323e-6,0,0
